일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2021-04-09,1900,0,0.0,1890,1935,1885,742784,1418464620,179759228000,94610120
2021-04-12,1905,5,0.26,1915,1945,1885,942709,1806690350,180232278600,94610120
2021-04-13,1885,-20,-1.05,1945,1955,1880,1414137,2692570195,178340076200,94610120
2021-04-14,1880,-5,-0.27,1885,1895,1850,674111,1258708455,177867025600,94610120
2021-04-15,1875,-5,-0.27,1870,1885,1850,609947,1138582070,177393975000,94610120
2021-04-16,1880,5,0.27,1875,1900,1860,387054,725031890,177867025600,94610120
2021-04-19,1865,-15,-0.8,1890,1900,1850,465476,869340675,176447873800,94610120
2021-04-20,1860,-5,-0.27,1855,1870,1850,389271,725161430,175974823200,94610120
2021-04-21,1810,-50,-2.69,1860,1870,1810,703890,1289295260,171244317200,94610120
2021-04-22,1855,45,2.49,1820,1855,1815,512085,941518920,175501772600,94610120
2021-04-23,1830,-25,-1.35,1850,1855,1815,363219,663076540,173136519600,94610120
2021-04-26,1770,-60,-3.28,1835,1845,1745,1057031,1885665400,167459912400,94610120
2021-04-27,1750,-20,-1.13,1780,1780,1745,387381,680668965,165567710000,94610120
2021-04-28,1715,-35,-2.0,1755,1760,1710,413723,716053585,162256355800,94610120
2021-04-29,1730,15,0.87,1715,1750,1710,293657,508254220,163675507600,94610120
2021-04-30,1695,-35,-2.02,1720,1745,1675,521215,887040210,160364153400,94610120
2021-05-03,1695,0,0.0,1700,1720,1680,255869,434373940,160364153400,94610120
2021-05-04,1685,-10,-0.59,1680,1700,1645,377168,629273010,159418052200,94610120
2021-05-06,1705,20,1.19,1680,1710,1660,287154,486342360,161310254600,94610120
2021-05-07,1710,5,0.29,1705,1725,1685,408201,696853785,161783305200,94610120
2021-05-10,1745,35,2.05,1725,1750,1710,388388,672913020,165094659400,94610120
2021-05-11,1750,5,0.29,1745,1755,1715,414949,719598710,165567710000,94610120
2021-05-12,1715,-35,-2.0,1750,1755,1690,325427,560679995,162256355800,94610120
2021-05-13,1705,-10,-0.58,1700,1735,1680,391448,668782545,161310254600,94610120
2021-05-14,1720,15,0.88,1720,1725,1700,154738,265378280,162729406400,94610120
2021-05-17,1720,0,0.0,1725,1750,1720,315382,546604490,162729406400,94610120
2021-05-18,1800,80,4.65,1725,1810,1715,1485183,2650892930,170298216000,94610120
2021-05-20,1775,-25,-1.39,1780,1800,1745,540931,957631155,167932963000,94610120
2021-05-21,1740,-35,-1.97,1775,1785,1720,466194,814024695,164621608800,94610120
2021-05-24,1750,10,0.57,1745,1770,1715,391126,684039660,165567710000,94610120
2021-05-25,1805,55,3.14,1760,1810,1750,801078,1432480625,170771266600,94610120
2021-05-26,1810,5,0.28,1805,1820,1780,1203771,2282887220,171244317200,94610120
2021-05-27,1855,45,2.49,2050,2075,1855,15494422,30510413895,175501772600,94610120
2021-05-28,2410,555,29.92,1885,2410,1870,26057819,58846216520,228010389200,94610120
2021-05-31,2780,370,15.35,2595,2950,2480,71846639,199287000450,263016133600,94610120
2021-06-01,2780,0,0.0,2750,2850,2710,17769900,49888801885,263016133600,94610120
2021-06-02,3255,475,17.09,3185,3490,2940,64212983,208457925540,307955940600,94610120
2021-06-03,3280,25,0.77,3175,3320,3135,4152966,13393701360,310321193600,94610120
2021-06-04,3235,-45,-1.37,3300,3300,3210,1977140,6392904375,306063738200,94610120
2021-06-07,3500,265,8.19,3260,3500,3260,4724072,16052592355,331135420000,94610120
2021-06-08,3175,-325,-9.29,3245,3375,3000,7514979,23658886005,300387131000,94610120
2021-06-09,2975,-200,-6.3,3120,3135,2870,5745599,17032621320,281465107000,94610120
2021-06-10,2930,-45,-1.51,2975,3065,2835,3901753,11602253510,277207651600,94610120
2021-06-11,3070,140,4.78,2930,3080,2840,4032331,11997385440,290453068400,94610120
2021-06-14,2970,-100,-3.26,2995,3060,2920,2165166,6432835475,280992056400,94610120
2021-06-15,3060,90,3.03,2970,3230,2970,6153176,19046366130,289506967200,94610120
2021-06-16,3115,55,1.8,3060,3115,2980,2005851,6091375315,294710523800,94610120
2021-06-17,3370,255,8.19,3130,3370,3060,8099555,26204147445,318836104400,94610120
2021-06-18,3230,-140,-4.15,3680,3695,3160,13375318,45529080325,305590687600,94610120
2021-06-21,3040,-190,-5.88,3100,3135,3005,2364952,7237163870,287614764800,94610120
2021-06-22,3100,60,1.97,3040,3145,2980,2518191,7738905710,293291372000,94610120
2021-06-23,3135,35,1.13,3100,3300,3005,5462379,17257026730,296602726200,94610120
2021-06-24,3030,-105,-3.35,3080,3090,3015,1417266,4313480395,286808043600,94656120
2021-06-25,2910,-120,-3.96,2965,3025,2875,2209288,6487796030,275449309200,94656120
2021-06-28,2930,20,0.69,2880,2955,2830,1320983,3820138670,277342431600,94656120
2021-06-29,3450,520,17.75,3000,3470,2955,26447465,86900751210,326563614000,94656120
2021-06-30,3300,-150,-4.35,3710,3965,3235,49293674,181312262870,312545046000,94710620
2021-07-01,3320,20,0.61,3255,3465,3195,9556952,31756547650,314439258400,94710620
2021-07-02,3260,-60,-1.81,3290,3295,3160,3938134,12667399750,308756621200,94710620
2021-07-05,3330,70,2.15,3260,3570,3260,11479571,39174676310,315386364600,94710620
2021-07-06,3220,-110,-3.3,3330,3335,3195,2436888,7859846845,304968196400,94710620
2021-07-07,3155,-65,-2.02,3240,3290,3130,2812473,9038979020,298812006100,94710620
2021-07-08,3115,-40,-1.27,3095,3130,3010,2055344,6320616820,295023581300,94710620
2021-07-09,3020,-95,-3.05,3160,3165,2995,1942680,5945472105,286026072400,94710620
2021-07-12,3060,40,1.32,3030,3185,2965,2536485,7775831545,289814497200,94710620
2021-07-13,3070,10,0.33,3050,3225,3035,3039802,9553948225,291083953400,94815620
2021-07-14,3045,-25,-0.81,3085,3090,3030,966613,2949021280,288713562900,94815620
2021-07-15,3020,-25,-0.82,3045,3090,2975,1505369,4544959420,286343172400,94815620
2021-07-16,3060,40,1.32,3010,3260,2955,3959553,12283717190,290135797200,94815620
2021-07-19,2980,-80,-2.61,3000,3030,2970,1049781,3139912790,282604187600,94833620
2021-07-20,2915,-65,-2.18,2940,2970,2875,959945,2804752055,276440002300,94833620
2021-07-21,2875,-40,-1.37,2930,2990,2870,882289,2569399240,272646657500,94833620
2021-07-22,3735,860,29.91,2890,3735,2890,58363030,203120623875,354203570700,94833620
2021-07-23,3975,240,6.43,3955,4225,3725,82068392,327291644210,376963639500,94833620
2021-07-26,3855,-120,-3.02,3710,3960,3580,26391723,100041832355,365583605100,94833620
2021-07-27,3890,35,0.91,3825,4300,3810,43045040,176403903925,368902781800,94833620
2021-07-28,3720,-170,-4.37,3860,4115,3625,16361132,63693250850,352781066400,94833620
2021-07-29,3975,255,6.85,3710,4255,3650,49146178,197510159305,376963639500,94833620
2021-07-30,3780,-195,-4.91,3920,3975,3705,8039291,30614547885,358892553600,94945120
2021-08-02,3805,25,0.66,3795,3965,3660,10078991,38592380970,361266181600,94945120
2021-08-03,4945,1140,29.96,4350,4945,4180,86409930,400372221270,469503618400,94945120
2021-08-04,6000,1055,21.33,5100,6220,4905,106164894,606034951775,569670720000,94945120
2021-08-05,6080,80,1.33,6100,6860,6030,60864533,388678058500,577266329600,94945120
2021-08-06,6110,30,0.49,5950,6530,5760,26111677,160464918070,580114683200,94945120
2021-08-09,5590,-520,-8.51,5830,6110,5550,10683400,61658980130,530743220800,94945120
2021-08-10,5270,-320,-5.72,5460,5480,5050,9709052,50805580050,500360782400,94945120
2021-08-11,5480,210,3.98,5270,5480,5050,11996412,63769789900,520326657600,94950120
2021-08-12,5310,-170,-3.1,5350,5410,5190,3800504,20072375290,504185137200,94950120
2021-08-13,5150,-160,-3.01,5220,5240,4985,3415789,17433587180,488993118000,94950120
2021-08-17,5030,-120,-2.33,5140,5290,4920,4379576,22368259070,477599103600,94950120
2021-08-18,5320,290,5.77,5080,5470,4955,11085456,58595859065,505134638400,94950120
2021-08-19,4895,-425,-7.99,5200,5210,4815,4786358,23914045035,464780837400,94950120
2021-08-20,4570,-325,-6.64,4850,4875,4290,5888133,26529716290,433999738400,94967120
2021-08-23,5180,610,13.35,4575,5200,4565,6936272,33886986465,491929681600,94967120
2021-08-24,6190,1010,19.5,5230,6410,4955,77153475,464777591215,587846472800,94967120
2021-08-25,5920,-270,-4.36,6280,6400,5880,23624876,144641963450,562205350400,94967120
2021-08-26,5780,-140,-2.36,5960,6380,5780,29474811,180968918150,548909953600,94967120
2021-08-27,5720,-60,-1.04,5690,6240,5600,18554033,110468174240,543243386400,94972620
2021-08-30,5720,0,0.0,5780,5970,5440,10924547,62359393030,543243386400,94972620
2021-08-31,5620,-100,-1.75,5830,5870,5600,5467320,31276572040,533746124400,94972620
2021-09-01,5570,-50,-0.89,5560,5690,5490,4447175,24891702880,528997493400,94972620
2021-09-02,5470,-100,-1.8,5560,5650,5450,2771787,15324737560,519500231400,94972620
2021-09-03,5770,300,5.48,5470,6260,5350,41573567,247110100350,547992017400,94972620
2021-09-06,5550,-220,-3.81,5660,5760,5550,4970409,28031148230,527098041000,94972620
2021-09-07,5960,410,7.39,5640,6070,5570,20099025,117823654890,566036815200,94972620
2021-09-08,5560,-400,-6.71,5850,5900,5560,5774044,33122832510,528047767200,94972620
2021-09-09,5570,10,0.18,5560,5800,5530,4791015,27147770720,528997493400,94972620
2021-09-10,5400,-170,-3.05,5580,5680,5060,4956410,26770807730,512852148000,94972620
2021-09-13,5120,-280,-5.19,5400,5430,5070,3111777,16231643180,486259814400,94972620
2021-09-14,5180,60,1.17,5180,5480,5140,3464174,18203764190,492691141600,95114120
2021-09-15,5200,20,0.39,5150,5420,5120,3812926,20173413930,494593424000,95114120
2021-09-16,5080,-120,-2.31,5240,5280,5020,1568617,8033211180,483179729600,95114120
2021-09-17,5080,0,0.0,5080,5210,5070,1694743,8666713750,483652169600,95207120
2021-09-23,4980,-100,-1.97,4980,5080,4975,1477615,7392381790,474131457600,95207120
2021-09-24,4895,-85,-1.71,4990,5050,4895,1622487,8023754950,466038852400,95207120
2021-09-27,4875,-20,-0.41,4900,5160,4800,3384455,16914928295,464134710000,95207120
2021-09-28,4715,-160,-3.28,4875,5050,4700,2261106,10940798260,448901570800,95207120
2021-09-29,4705,-10,-0.21,4640,4740,4500,1637380,7573356015,448408237100,95304620
2021-09-30,4815,110,2.34,4705,4950,4705,2716687,13095821140,458891745300,95304620
2021-10-01,4695,-120,-2.49,4720,4895,4685,1611893,7671090820,447455190900,95304620
2021-10-05,4620,-75,-1.6,4510,4840,4435,3596040,16730399760,440307344400,95304620
2021-10-06,4355,-265,-5.74,4650,4840,4330,2395554,10935831990,415051620100,95304620
2021-10-07,4520,165,3.79,4360,4565,4355,1547389,6948349165,430776882400,95304620
2021-10-08,4460,-60,-1.33,4630,4835,4420,2907709,13466422255,425058605200,95304620
2021-10-12,5220,760,17.04,4515,5470,4500,40066635,207262772555,497490116400,95304620
2021-10-13,5420,200,3.83,5180,5600,5120,15225779,82328099690,516551040400,95304620
2021-10-14,5490,70,1.29,5540,5700,5430,8048962,44722780450,523222363800,95304620
2021-10-15,5540,50,0.91,5530,5800,5460,10678730,60181106130,528982024800,95484120
2021-10-18,5000,-540,-9.75,5430,5460,4920,7189210,36393524735,477420600000,95484120
2021-10-19,5040,40,0.8,5130,5250,4995,3653626,18568417710,481239964800,95484120
2021-10-20,5050,10,0.2,5090,5330,5030,5983930,30992558720,482194806000,95484120
2021-10-21,4880,-170,-3.37,5070,5720,4845,19709202,104638982815,465962505600,95484120
2021-10-22,4950,70,1.43,5020,5130,4880,3959491,19752664655,472646394000,95484120
2021-10-25,4910,-40,-0.81,5000,5130,4905,2659957,13235666730,468827029200,95484120
2021-10-26,5090,180,3.67,4910,5120,4900,3091058,15560809320,486024350800,95486120
2021-10-27,5030,-60,-1.18,5090,5120,4980,1858094,9341143645,480295183600,95486120
2021-10-28,4755,-275,-5.47,5010,5020,4715,2663474,12978306635,454036500600,95486120
2021-10-29,4750,-5,-0.11,4750,4885,4740,1460565,6992621225,453559070000,95486120
2021-11-01,4720,-30,-0.63,4745,4855,4700,1335425,6369228845,450694486400,95486120
2021-11-02,4935,215,4.56,4770,5330,4755,9500115,47808244465,471224002200,95486120
2021-11-03,4800,-135,-2.74,4950,4950,4790,1447605,7005789560,458386176000,95497120
2021-11-04,4690,-110,-2.29,4815,4840,4685,1186518,5611196640,447881492800,95497120
2021-11-05,4665,-25,-0.53,4690,4770,4610,987027,4601946520,445494064800,95497120
2021-11-08,4810,145,3.11,4670,4815,4605,1645102,7926889515,459341147200,95497120
2021-11-09,4855,45,0.94,5000,5100,4840,3264952,16145456245,463638517600,95497120
2021-11-10,4605,-250,-5.15,4870,4915,4385,1909197,8806253875,439764237600,95497120
2021-11-11,4585,-20,-0.43,4500,4645,4455,1108633,5029806280,437854295200,95497120
2021-11-12,4575,-10,-0.22,4590,4810,4500,1937973,8963994830,436908474000,95499120
2021-11-15,4615,40,0.87,4575,4655,4560,909590,4179771010,440728438800,95499120
2021-11-16,4505,-110,-2.38,4600,4600,4475,987684,4442985560,430223535600,95499120
2021-11-17,4445,-60,-1.33,4505,4535,4430,1081538,4828678030,424493588400,95499120
2021-11-18,4345,-100,-2.25,4445,4465,4295,1125732,4894745520,414943676400,95499120
2021-11-19,4200,-145,-3.34,4310,4375,4190,1309294,5551706200,401096304000,95499120
2021-11-22,4385,185,4.4,4480,4750,4320,4463017,20182769340,418816261200,95511120
2021-11-23,4280,-105,-2.39,4375,4425,4260,1131397,4873906850,408787593600,95511120
2021-11-24,4415,135,3.15,4320,4445,4195,1226054,5303059275,421681594800,95511120
2021-11-25,4335,-80,-1.81,4350,4465,4330,703756,3082378280,414040705200,95511120
2021-11-26,4035,-300,-6.92,4240,4310,4005,1684398,6977268565,385387369200,95511120
2021-11-29,3895,-140,-3.47,3795,3965,3770,1265416,4901774600,372015812400,95511120
2021-11-30,3605,-290,-7.45,3905,3975,3605,1239619,4671818620,344317587600,95511120
2021-12-01,3705,100,2.77,3610,3780,3525,1065048,3931880280,353868699600,95511120
2021-12-02,3705,0,0.0,3695,3790,3620,630592,2333946435,353868699600,95511120
2021-12-03,3890,185,4.99,3735,3930,3735,1115801,4308122365,371538256800,95511120
2021-12-06,3840,-50,-1.29,3805,3875,3760,503274,1927197140,366762700800,95511120
2021-12-07,3850,10,0.26,3895,3920,3805,520956,2004394055,367717812000,95511120
2021-12-08,3815,-35,-0.91,3860,3905,3815,517752,1996020710,364374922800,95511120
2021-12-09,3890,75,1.97,3820,3915,3820,504402,1957935765,371538256800,95511120
2021-12-10,3860,-30,-0.77,3890,3890,3800,290058,1113487370,368672923200,95511120
2021-12-13,3805,-55,-1.42,3865,3880,3805,412923,1579708785,363419811600,95511120
2021-12-14,3760,-45,-1.18,3750,3820,3730,384813,1450871695,359121811200,95511120
2021-12-15,3700,-60,-1.6,3720,3770,3670,414841,1540031270,353409644000,95516120
2021-12-16,3680,-20,-0.54,3700,3785,3675,481890,1796272665,351499321600,95516120
2021-12-17,3680,0,0.0,3670,3685,3595,380347,1385333045,351499321600,95516120
2021-12-20,3575,-105,-2.85,3695,3695,3560,533848,1927278705,341470129000,95516120
2021-12-21,3550,-25,-0.7,3575,3595,3460,683873,2405253445,339082226000,95516120
2021-12-22,3655,105,2.96,3540,3665,3540,458622,1657053230,349111418600,95516120
2021-12-23,3520,-135,-3.69,3660,3685,3520,618831,2211128490,336216742400,95516120
2021-12-24,4575,1055,29.97,3535,4575,3520,20466264,90701494760,436986249000,95516120
2021-12-27,4485,-90,-1.97,4470,4795,4235,19620988,89476064065,428389798200,95516120
2021-12-28,4500,15,0.33,4755,4915,4440,42404427,201178358320,429822540000,95516120
2021-12-29,4555,55,1.22,4460,4630,4435,3925710,17824864295,435075926600,95516120
2021-12-30,4485,-70,-1.54,4585,4725,4485,5266763,24232870190,428389798200,95516120
2022-01-03,4515,30,0.67,4395,4560,4355,2556239,11520197395,431255281800,95516120
2022-01-04,4540,25,0.55,4545,4680,4505,3595969,16449757015,433643184800,95516120
2022-01-05,4380,-160,-3.52,4550,4570,4260,1760765,7714409685,418360605600,95516120
2022-01-06,4060,-320,-7.31,4230,4260,4030,1505200,6209112455,387795447200,95516120
2022-01-07,4120,60,1.48,4060,4150,4060,725289,2972636585,393526414400,95516120
2022-01-10,4130,10,0.24,4110,4165,3970,804158,3264816725,394481575600,95516120
2022-01-11,3995,-135,-3.27,4075,4100,3900,880715,3526690600,381586899400,95516120
2022-01-12,4015,20,0.5,3990,4045,3960,617265,2471317835,383497221800,95516120
2022-01-13,3925,-90,-2.24,4000,4025,3925,649168,2581155510,374900771000,95516120
2022-01-14,3860,-65,-1.66,3865,3975,3790,716357,2769212305,368692223200,95516120
2022-01-17,3715,-145,-3.76,3850,3930,3700,753347,2843634125,354842385800,95516120
2022-01-18,3570,-145,-3.9,3715,3800,3570,759373,2773493140,340992548400,95516120
2022-01-19,3510,-60,-1.68,3530,3635,3480,702440,2479657050,335338801200,95538120
2022-01-20,3605,95,2.71,3475,3605,3465,650425,2309097645,344414922600,95538120
2022-01-21,3535,-70,-1.94,3540,3625,3490,710329,2519653700,337727254200,95538120
2022-01-24,3275,-260,-7.36,3500,3530,3220,1149234,3824019170,312887343000,95538120
2022-01-25,3090,-185,-5.65,3275,3320,3060,947421,2985463060,295212790800,95538120
2022-01-26,3145,55,1.78,3050,3205,3040,697664,2192185300,300467387400,95538120
2022-01-27,2960,-185,-5.88,3125,3150,2955,849352,2562320245,282792835200,95538120
2022-01-28,3150,190,6.42,2960,3160,2770,749225,2273533980,300945078000,95538120
2022-02-03,4095,945,30.0,3355,4095,3355,7544957,29565484010,391228601400,95538120
2022-02-04,4130,35,0.85,4045,4360,4015,17688336,73466885555,394572435600,95538120
2022-02-07,4025,-105,-2.54,4085,4250,3925,4226653,17196946035,384540933000,95538120
2022-02-08,3945,-80,-1.99,3975,4265,3910,5301776,21687117725,376897883400,95538120
2022-02-09,3865,-80,-2.03,3900,3990,3860,1526467,5969835520,369254833800,95538120
2022-02-10,3750,-115,-2.98,3880,3890,3750,1383706,5263498765,358267950000,95538120
2022-02-11,3645,-105,-2.8,3700,3805,3590,1075284,3981920495,348236447400,95538120
2022-02-14,3450,-195,-5.35,3550,3585,3430,983491,3440532145,329606514000,95538120
2022-02-15,3355,-95,-2.75,3400,3500,3335,999356,3407148805,320530392600,95538120
2022-02-16,3565,210,6.26,3425,3860,3425,4502447,16526135070,340593397800,95538120
2022-02-17,3530,-35,-0.98,3540,3625,3410,1177594,4178259860,337249563600,95538120
2022-02-18,3605,75,2.12,3440,3755,3440,1832252,6679446670,344414922600,95538120
2022-02-21,3900,295,8.18,3525,4070,3520,8562393,33284312295,372598668000,95538120
2022-02-22,3955,55,1.41,3755,4120,3735,6896265,27552665960,377853264600,95538120
2022-02-23,3900,-55,-1.39,4000,4120,3890,2533486,10055695860,372598668000,95538120
2022-02-24,3810,-90,-2.31,3945,4100,3810,3479827,13772617045,364000237200,95538120
2022-02-25,3865,55,1.44,3840,3955,3800,1947567,7545137700,369254833800,95538120
2022-02-28,4045,180,4.66,3820,4170,3775,7033333,28559091625,386451695400,95538120
2022-03-02,4080,35,0.87,4065,4185,4010,3134440,12839557100,389795529600,95538120
2022-03-03,4030,-50,-1.23,4120,4125,4010,1243377,5041171935,385018623600,95538120
2022-03-04,4035,5,0.12,4030,4095,3990,1246718,5036588695,385496314200,95538120
2022-03-07,3855,-180,-4.46,4020,4070,3855,1210768,4790923975,368299452600,95538120
2022-03-08,3775,-80,-2.08,3840,3955,3770,1212340,4680705515,360656403000,95538120
2022-03-10,4080,305,8.08,3840,4085,3840,1839948,7365227180,389795529600,95538120
2022-03-11,4730,650,15.93,4055,5090,4035,53860368,256615146640,451895307600,95538120
2022-03-14,4700,-30,-0.63,4835,5000,4665,15151059,73477853955,449029164000,95538120
2022-03-15,5270,570,12.13,5150,5630,4960,75666853,405185560500,503485892400,95538120
2022-03-16,5490,220,4.17,5270,5500,5080,19355692,102960807180,524504278800,95538120
2022-03-17,5110,-380,-6.92,5380,5390,5020,9031167,46765281000,488199793200,95538120
2022-03-18,5120,10,0.2,5040,5170,4930,6962639,35325895945,489155174400,95538120
2022-03-21,4980,-140,-2.73,5050,5110,4955,3431763,17192029335,475954137600,95573120
2022-03-22,4980,0,0.0,4980,5260,4960,11002732,56207782025,475954137600,95573120
2022-03-23,5070,90,1.81,4995,5080,4945,3403925,17043094355,484555718400,95573120
2022-03-24,4890,-180,-3.55,5050,5210,4780,6768488,33952029590,467352556800,95573120
2022-03-25,5070,180,3.68,4935,5120,4845,5407462,27032966700,484555718400,95573120
2022-03-28,4860,-210,-4.14,4930,4980,4800,2820897,13747798225,464485363200,95573120
2022-03-29,4925,65,1.34,4930,5060,4800,5135915,25517289415,470697616000,95573120
2022-03-30,5320,395,8.02,5030,5500,4960,37343074,197663725245,508448998400,95573120
2022-03-31,5200,-120,-2.26,5260,5580,5110,24575099,131785143600,496980224000,95573120
2022-04-01,5380,180,3.46,5230,5530,5170,21795014,117719779160,514183385600,95573120
2022-04-04,5270,-110,-2.04,5450,5500,5230,5558109,29593590680,503670342400,95573120
2022-04-05,4990,-280,-5.31,5220,5220,4990,3576614,18211608365,476909868800,95573120
2022-04-06,4980,-10,-0.2,4970,5080,4850,2738367,13589901650,475954137600,95573120
2022-04-07,4590,-390,-7.83,4900,4970,4560,3334113,15801895735,438680620800,95573120
2022-04-08,4545,-45,-0.98,4600,4670,4425,1982701,9006886710,434379830400,95573120
2022-04-11,4585,40,0.88,4545,4745,4510,2077479,9680903130,438202755200,95573120
2022-04-12,4510,-75,-1.64,4510,4610,4450,923875,4167710120,431034771200,95573120
2022-04-13,4595,85,1.88,4510,4650,4470,1092117,5001196225,439158486400,95573120
2022-04-14,4600,5,0.11,4750,4865,4600,1956542,9243854410,439636352000,95573120
2022-04-15,4670,70,1.52,4620,4735,4575,1023234,4783163330,446485250400,95607120
2022-04-18,4500,-170,-3.64,4670,4670,4495,1159354,5253800250,430232040000,95607120
2022-04-19,4450,-50,-1.11,4480,4585,4410,1376889,6161815465,425451684000,95607120
2022-04-20,4360,-90,-2.02,4460,4475,4345,839193,3679745190,416847043200,95607120
2022-04-21,4375,15,0.34,4360,4430,4320,702927,3066426040,418281150000,95607120
2022-04-22,4235,-140,-3.2,4300,4310,4215,1184673,5028137100,404896153200,95607120
2022-04-25,4235,0,0.0,4150,4235,4105,1023603,4260371110,404896153200,95607120
2022-04-26,4320,85,2.01,4230,4370,4220,977925,4225189795,413022758400,95607120
2022-04-27,4230,-90,-2.08,4205,4260,4090,639347,2683470505,404418117600,95607120
2022-04-28,4150,-80,-1.89,4250,4295,4115,604170,2514770985,396769548000,95607120
2022-04-29,4295,145,3.49,4155,4550,4150,3139086,13770781910,410632580400,95607120
2022-05-02,4280,-15,-0.35,4200,4300,4180,574118,2437835595,409198473600,95607120
2022-05-03,4285,5,0.12,4280,4395,4275,545252,2356292790,409676509200,95607120
2022-05-04,4620,335,7.82,4350,4780,4315,8878881,40901997495,441704894400,95607120
2022-05-06,4745,125,2.71,4530,4900,4455,4700264,22331086580,453655784400,95607120
2022-05-09,4650,-95,-2.0,4780,4800,4605,1579821,7405763680,444573108000,95607120
2022-05-10,4660,10,0.22,4515,4730,4400,1451554,6679827795,445529179200,95607120
2022-05-11,4600,-60,-1.29,4620,4755,4600,707224,3295365860,439792752000,95607120
2022-05-12,4290,-310,-6.74,4570,4570,4275,878039,3871757565,410154544800,95607120
2022-05-13,4290,0,0.0,4310,4410,4285,571233,2471133180,410154544800,95607120
2022-05-16,4350,60,1.4,4335,4500,4335,788610,3528145195,415890972000,95607120
2022-05-17,4425,75,1.72,4700,4775,4425,4227202,19534974925,423074781000,95610120
2022-05-18,4580,155,3.5,4445,4680,4425,2558611,11728721930,437894349600,95610120
2022-05-19,4590,10,0.22,4550,4740,4475,2401960,11161406765,438850450800,95610120
2022-05-20,4670,80,1.74,4620,4695,4610,1052161,4895663085,446499260400,95610120
2022-05-23,4530,-140,-3.0,4645,4665,4520,752293,3422004930,433113843600,95610120
2022-05-24,4365,-165,-3.64,4490,4595,4365,701010,3133698335,417338173800,95610120
2022-05-25,4485,120,2.75,4450,4690,4345,1753283,7990467265,428811388200,95610120
2022-05-26,4625,140,3.12,4510,4635,4510,936956,4298272545,442196805000,95610120
2022-05-27,4625,0,0.0,4635,4710,4610,1409470,6568310580,442196805000,95610120
2022-05-30,4665,40,0.86,4675,4780,4625,1430139,6710991745,446021209800,95610120
2022-05-31,4595,-70,-1.5,4650,4655,4565,583396,2686677120,439328501400,95610120
2022-06-02,4545,-50,-1.09,4570,4605,4530,390428,1776661810,434547995400,95610120
2022-06-03,4555,10,0.22,4550,4625,4545,341821,1562565685,435504096600,95610120
2022-06-07,4425,-130,-2.85,4530,4530,4420,418543,1865866670,423074781000,95610120
2022-06-08,4420,-5,-0.11,4455,4520,4420,475213,2120762400,422596730400,95610120
2022-06-09,4385,-35,-0.79,4420,4465,4330,416814,1827011530,419250376200,95610120
2022-06-10,4375,-10,-0.23,4350,4395,4335,321719,1402860580,418294275000,95610120
2022-06-13,4035,-340,-7.77,4290,4320,4035,737682,3073052965,385786834200,95610120
2022-06-14,3885,-150,-3.72,3840,4030,3825,913522,3564625525,371445316200,95610120
2022-06-15,3850,-35,-0.9,3805,4430,3690,5092512,20966010560,368098962000,95610120
2022-06-16,3845,-5,-0.13,3865,4100,3845,929933,3672357130,367620911400,95610120
2022-06-17,3735,-110,-2.86,3650,3805,3650,511122,1897162235,357103798200,95610120
2022-06-20,3485,-250,-6.69,3740,3770,3425,737321,2613503935,333201268200,95610120
2022-06-21,3485,0,0.0,3465,3590,3420,441145,1540906185,333201268200,95610120
2022-06-22,3250,-235,-6.74,3490,3575,3220,639651,2142707005,310732890000,95610120
2022-06-23,2995,-255,-7.85,3225,3315,2995,995119,3104866085,286352309400,95610120
2022-06-24,3195,200,6.68,2995,3235,2995,828700,2614635375,305474333400,95610120
2022-06-27,3365,170,5.32,3280,3400,3195,536396,1789088535,321728053800,95610120
2022-06-28,3300,-65,-1.93,3330,3510,3270,1150206,3886443035,315513396000,95610120
2022-06-29,3220,-80,-2.42,3235,3335,3200,433627,1401118395,307864586400,95610120
2022-06-30,3100,-120,-3.73,3220,3245,3100,388492,1224426385,296391372000,95610120
2022-07-01,3020,-80,-2.58,3085,3195,2995,613775,1887003985,288742562400,95610120
2022-07-04,2990,-30,-0.99,3025,3295,2915,2224539,6883531550,285874258800,95610120
2022-07-05,3170,180,6.02,2980,3175,2980,811321,2528781355,303084080400,95610120
2022-07-06,3200,30,0.95,3175,3365,3120,1637306,5348026055,305952384000,95610120
2022-07-07,3250,50,1.56,3230,3280,3185,483670,1562424190,310732890000,95610120
2022-07-08,3350,100,3.08,3295,3565,3245,3227242,10996094285,320293902000,95610120
2022-07-11,3370,20,0.6,3350,3495,3335,1111971,3775088100,322206104400,95610120
2022-07-12,3260,-110,-3.26,3335,3370,3220,496989,1635770130,311688991200,95610120
2022-07-13,3380,120,3.68,3280,3400,3260,711445,2383571595,323162205600,95610120
2022-07-14,3805,425,12.57,3370,4125,3350,15413406,59806168810,363796506600,95610120
2022-07-15,3660,-145,-3.81,3745,3795,3595,1986864,7382280490,349987939200,95625120
2022-07-18,3695,35,0.96,3660,3770,3615,1826731,6746980910,353334818400,95625120
2022-07-19,3715,20,0.54,3670,3780,3640,1038503,3871960145,355247320800,95625120
2022-07-20,3775,60,1.62,3745,3880,3730,2388384,9084634900,360984828000,95625120
2022-07-21,3770,-5,-0.13,3775,3955,3745,2512380,9635062060,360506702400,95625120
2022-07-22,3665,-105,-2.79,3740,3805,3655,885602,3295613185,350466064800,95625120
