"날짜","종가","시가","고가","저가","거래량","변동 %"
"2015- 04- 13","3,240","3,165","3,290","3,140","464.03K","-0.31%"
"2015- 04- 14","3,375","3,270","3,480","3,130","523.96K","4.17%"
"2015- 04- 15","3,375","3,385","3,410","3,290","236.94K","0.00%"
"2015- 04- 16","3,335","3,400","3,440","3,325","173.58K","-1.19%"
"2015- 04- 17","3,315","3,335","3,540","3,175","872.61K","-0.60%"
"2015- 04- 20","3,225","3,315","3,335","3,180","247.02K","-2.71%"
"2015- 04- 21","3,160","3,240","3,245","3,130","279.00K","-2.02%"
"2015- 04- 22","3,015","3,140","3,230","2,970","562.43K","-4.59%"
"2015- 04- 23","3,090","3,005","3,160","2,970","285.78K","2.49%"
"2015- 04- 24","3,105","3,045","3,195","3,040","193.34K","0.49%"
"2015- 04- 27","3,230","3,140","3,275","3,095","165.66K","4.03%"
"2015- 04- 28","3,205","3,180","3,270","3,160","116.22K","-0.77%"
"2015- 04- 29","3,225","3,250","3,360","3,190","299.24K","0.62%"
"2015- 04- 30","3,170","3,245","3,245","3,135","117.73K","-1.71%"
"2015- 05- 04","3,090","3,200","3,240","3,050","120.96K","-2.52%"
"2015- 05- 06","3,040","3,125","3,125","3,005","115.52K","-1.62%"
"2015- 05- 07","3,090","3,000","3,100","2,955","95.11K","1.64%"
"2015- 05- 08","3,090","3,090","3,135","3,030","57.33K","0.00%"
"2015- 05- 11","3,100","3,090","3,120","3,055","84.24K","0.32%"
"2015- 05- 12","3,005","3,100","3,100","2,990","131.72K","-3.06%"
"2015- 05- 13","2,995","3,000","3,035","2,945","146.39K","-0.33%"
"2015- 05- 14","2,895","2,990","2,990","2,875","284.40K","-3.34%"
"2015- 05- 15","2,850","2,910","2,915","2,770","276.33K","-1.55%"
"2015- 05- 18","2,740","2,900","2,915","2,710","258.31K","-3.86%"
"2015- 05- 19","2,750","2,790","2,790","2,625","196.73K","0.36%"
"2015- 05- 20","2,805","2,750","2,815","2,740","100.78K","2.00%"
"2015- 05- 21","2,860","2,775","2,870","2,775","68.67K","1.96%"
"2015- 05- 22","3,040","2,880","3,065","2,815","199.76K","6.29%"
"2015- 05- 26","3,020","3,065","3,080","2,970","97.57K","-0.66%"
"2015- 05- 27","3,020","3,100","3,100","2,900","101.16K","0.00%"
"2015- 05- 28","3,210","3,195","3,295","3,100","499.68K","6.29%"
"2015- 05- 29","3,195","3,175","3,240","3,140","185.41K","-0.47%"
"2015- 06- 01","3,075","3,190","3,280","3,040","183.26K","-3.76%"
"2015- 06- 02","3,000","3,140","3,140","2,910","318.79K","-2.44%"
"2015- 06- 03","2,955","2,920","2,980","2,845","128.21K","-1.50%"
"2015- 06- 04","2,850","2,955","2,955","2,850","107.25K","-3.55%"
"2015- 06- 05","2,915","2,805","2,930","2,755","102.60K","2.28%"
"2015- 06- 08","2,890","2,860","2,960","2,860","66.77K","-0.86%"
"2015- 06- 09","2,915","2,895","2,960","2,855","47.91K","0.87%"
"2015- 06- 10","2,885","2,920","2,995","2,695","224.47K","-1.03%"
"2015- 06- 11","2,805","2,885","2,885","2,790","95.38K","-2.77%"
"2015- 06- 12","2,825","2,780","2,825","2,770","54.15K","0.71%"
"2015- 06- 15","2,830","2,805","2,865","2,800","63.63K","0.18%"
"2015- 06- 16","2,820","2,830","2,845","2,770","70.13K","-0.35%"
"2015- 06- 17","2,905","2,830","2,935","2,825","94.81K","3.01%"
"2015- 06- 18","2,895","2,920","2,920","2,780","89.71K","-0.34%"
"2015- 06- 19","2,945","2,910","2,950","2,855","138.30K","1.73%"
"2015- 06- 22","3,100","2,950","3,260","2,885","426.05K","5.26%"
"2015- 06- 23","3,375","3,110","3,555","3,110","962.47K","8.87%"
"2015- 06- 24","3,425","3,500","3,580","3,360","564.31K","1.48%"
"2015- 06- 25","3,390","3,440","3,500","3,300","326.17K","-1.02%"
"2015- 06- 26","3,315","3,390","3,470","3,310","311.55K","-2.21%"
"2015- 06- 29","3,305","3,315","3,470","3,200","356.49K","-0.30%"
"2015- 06- 30","3,340","3,270","3,390","3,215","239.12K","1.06%"
"2015- 07- 01","3,310","3,300","3,370","3,295","177.94K","-0.90%"
"2015- 07- 02","3,355","3,465","3,465","3,320","281.76K","1.36%"
"2015- 07- 03","3,200","3,295","3,355","3,155","336.19K","-4.62%"
"2015- 07- 06","3,030","3,200","3,200","3,000","226.29K","-5.31%"
"2015- 07- 07","2,915","3,035","3,075","2,890","192.19K","-3.80%"
"2015- 07- 08","2,915","2,895","2,960","2,850","123.23K","0.00%"
"2015- 07- 09","2,820","2,900","2,900","2,745","158.61K","-3.26%"
"2015- 07- 10","2,995","2,730","2,995","2,730","135.10K","6.21%"
"2015- 07- 13","3,035","3,435","3,490","3,035","1.11M","1.34%"
"2015- 07- 14","2,995","3,000","3,080","2,970","228.09K","-1.32%"
"2015- 07- 15","3,005","3,050","3,050","2,970","156.22K","0.33%"
"2015- 07- 16","3,115","3,070","3,160","3,025","224.27K","3.66%"
"2015- 07- 17","3,015","3,105","3,135","3,015","168.70K","-3.21%"
"2015- 07- 20","3,045","3,060","3,110","3,020","107.53K","1.00%"
"2015- 07- 21","3,090","3,080","3,095","3,010","77.86K","1.48%"
"2015- 07- 22","3,190","3,070","3,215","3,070","280.36K","3.24%"
"2015- 07- 23","3,245","3,220","3,310","3,200","234.81K","1.72%"
"2015- 07- 24","3,165","3,285","3,285","3,150","143.27K","-2.47%"
"2015- 07- 27","3,090","3,245","3,250","3,025","200.90K","-2.37%"
"2015- 07- 28","3,020","3,035","3,085","2,950","134.72K","-2.27%"
"2015- 07- 29","2,960","2,990","3,070","2,955","71.87K","-1.99%"
"2015- 07- 30","2,880","2,940","3,025","2,860","155.58K","-2.70%"
"2015- 07- 31","2,940","2,850","2,970","2,850","41.10K","2.08%"
"2015- 08- 03","3,045","3,025","3,195","2,970","382.25K","3.57%"
"2015- 08- 04","3,015","3,095","3,095","2,995","91.17K","-0.99%"
"2015- 08- 05","3,040","3,020","3,135","2,990","134.67K","0.83%"
"2015- 08- 06","3,085","3,085","3,115","3,020","139.09K","1.48%"
"2015- 08- 07","3,070","3,115","3,125","3,035","116.37K","-0.49%"
"2015- 08- 10","3,075","3,140","3,140","3,010","104.79K","0.16%"
"2015- 08- 11","3,090","3,090","3,240","3,055","336.92K","0.49%"
"2015- 08- 12","3,035","3,030","3,160","2,975","216.00K","-1.78%"
"2015- 08- 13","3,120","3,035","3,135","3,005","165.13K","2.80%"
"2015- 08- 17","3,230","3,190","3,250","3,120","299.48K","3.53%"
"2015- 08- 18","3,135","3,230","3,230","3,100","204.96K","-2.94%"
"2015- 08- 19","3,000","3,100","3,115","2,810","297.07K","-4.31%"
"2015- 08- 20","2,900","3,000","3,000","2,900","90.02K","-3.33%"
"2015- 08- 21","2,750","2,545","2,840","2,545","150.65K","-5.17%"
"2015- 08- 24","2,680","2,700","2,865","2,650","125.82K","-2.55%"
"2015- 08- 25","2,770","2,685","2,770","2,600","117.48K","3.36%"
"2015- 08- 26","2,820","2,770","2,830","2,730","80.98K","1.81%"
"2015- 08- 27","2,900","2,860","2,930","2,850","80.49K","2.84%"
"2015- 08- 28","2,990","2,950","3,040","2,935","92.32K","3.10%"
"2015- 08- 31","2,930","2,910","3,075","2,910","73.15K","-2.01%"
"2015- 09- 01","2,970","2,950","2,990","2,880","48.88K","1.37%"
"2015- 09- 02","3,005","3,000","3,020","2,910","102.04K","1.18%"
"2015- 09- 03","2,980","3,010","3,065","2,955","41.62K","-0.83%"
"2015- 09- 04","2,830","3,070","3,070","2,810","108.83K","-5.03%"
"2015- 09- 07","2,825","2,830","2,830","2,770","37.44K","-0.18%"
"2015- 09- 08","2,815","2,815","2,825","2,780","51.37K","-0.35%"
"2015- 09- 09","2,855","2,835","2,980","2,820","32.06K","1.42%"
"2015- 09- 10","2,900","2,810","2,900","2,800","48.95K","1.58%"
"2015- 09- 11","2,915","2,870","2,960","2,855","29.98K","0.52%"
"2015- 09- 14","2,885","2,925","2,940","2,845","13.64K","-1.03%"
"2015- 09- 15","2,800","2,830","2,885","2,780","52.09K","-2.95%"
"2015- 09- 16","2,830","2,800","2,955","2,780","107.77K","1.07%"
"2015- 09- 17","2,795","2,840","2,840","2,780","61.87K","-1.24%"
"2015- 09- 18","2,820","2,825","2,840","2,785","65.15K","0.89%"
"2015- 09- 21","2,770","2,790","2,840","2,750","64.16K","-1.77%"
"2015- 09- 22","2,765","2,775","2,810","2,750","42.46K","-0.18%"
"2015- 09- 23","2,735","2,765","2,790","2,700","76.20K","-1.08%"
"2015- 09- 24","2,750","2,770","2,790","2,710","42.56K","0.55%"
"2015- 09- 25","2,740","2,750","2,795","2,700","24.82K","-0.36%"
"2015- 09- 30","2,770","2,700","2,780","2,700","24.76K","1.09%"
"2015- 10- 01","2,760","2,785","2,785","2,705","24.31K","-0.36%"
"2015- 10- 02","2,735","2,760","2,770","2,700","29.96K","-0.91%"
"2015- 10- 05","2,775","2,755","3,030","2,715","509.77K","1.46%"
"2015- 10- 06","2,780","2,800","2,805","2,745","79.32K","0.18%"
"2015- 10- 07","2,780","2,790","2,835","2,750","67.64K","0.00%"
